#  aims_uuid : A391CB3C-1CEF-4591-A2B9-296226787F70                                
# Angular momentum resolved density for species Oas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -5.73573574        0.00000481        0.00000002        0.00000431        0.00000033        0.00000014        0.00000002
       -5.71571572        0.00000248        0.00000001        0.00000223        0.00000016        0.00000007        0.00000001
       -5.69569570        0.00000123        0.00000000        0.00000112        0.00000007        0.00000004        0.00000001
       -5.67567568        0.00000059        0.00000000        0.00000054        0.00000003        0.00000002        0.00000000
       -5.65565566        0.00000027        0.00000000        0.00000025        0.00000001        0.00000001        0.00000000
       -5.63563564        0.00000012        0.00000000        0.00000011        0.00000001        0.00000000        0.00000000
       -5.61561562        0.00000005        0.00000000        0.00000005        0.00000000        0.00000000        0.00000000
       -5.59559560        0.00000002        0.00000000        0.00000002        0.00000000        0.00000000        0.00000000
       -5.57557558        0.00000001        0.00000000        0.00000001        0.00000000        0.00000000        0.00000000
       -5.55555556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.53553554        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.51551552        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.49549550        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.47547548        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.45545546        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.43543544        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.41541542        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.39539540        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.37537538        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.35535536        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.33533534        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.31531532        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.29529530        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.27527528        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.25525526        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.23523524        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -5.21521522        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -5.19519520        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -5.17517518        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -5.15515516        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -5.13513514        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
