# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
      8.11811812      0.00000000
      8.13813814      0.00000000
      8.15815816      0.00000000
      8.17817818      0.00000000
      8.19819820      0.00000000
      8.21821822      0.00000000
      8.23823824      0.00000000
      8.25825826      0.00000000
      8.27827828      0.00000000
      8.29829830      0.00000000
      8.31831832      0.00000000
      8.33833834      0.00000000
      8.35835836      0.00000000
      8.37837838      0.00000000
      8.39839840      0.00000000
      8.41841842      0.00000000
      8.43843844      0.00000000
      8.45845846      0.00000000
      8.47847848      0.00000000
      8.49849850      0.00000000
      8.51851852      0.00000000
      8.53853854      0.00000000
      8.55855856      0.00000000
      8.57857858      0.00000000
      8.59859860      0.00000000
      8.61861862      0.00000000
      8.63863864      0.00000000
      8.65865866      0.00000000
      8.67867868      0.00000000
      8.69869870      0.00000000
      8.71871872      0.00000000
      8.73873874      0.00000000
      8.75875876      0.00000000
      8.77877878      0.00000000
      8.79879880      0.00000000
      8.81881882      0.00000000
      8.83883884      0.00000000
      8.85885886      0.00000000
      8.87887888      0.00000000
      8.89889890      0.00000000
      8.91891892      0.00000000
      8.93893894      0.00000000
      8.95895896      0.00000000
      8.97897898      0.00000000
      8.99899900      0.00000000
      9.01901902      0.00000000
      9.03903904      0.00000000
      9.05905906      0.00000000
      9.07907908      0.00000000
      9.09909910      0.00000000
      9.11911912      0.00000000
      9.13913914      0.00000000
      9.15915916      0.00000000
      9.17917918      0.00000000
      9.19919920      0.00000000
      9.21921922      0.00000000
      9.23923924      0.00000000
      9.25925926      0.00000000
      9.27927928      0.00000000
      9.29929930      0.00000000
      9.31931932      0.00000000
      9.33933934      0.00000000
      9.35935936      0.00000000
      9.37937938      0.00000000
      9.39939940      0.00000000
      9.41941942      0.00000000
      9.43943944      0.00000000
      9.45945946      0.00000000
      9.47947948      0.00000000
      9.49949950      0.00000000
      9.51951952      0.00000000
      9.53953954      0.00000000
      9.55955956      0.00000000
      9.57957958      0.00000000
      9.59959960      0.00000000
      9.61961962      0.00000000
      9.63963964      0.00000000
      9.65965966      0.00000000
      9.67967968      0.00000000
      9.69969970      0.00000000
      9.71971972      0.00000000
      9.73973974      0.00000000
      9.75975976      0.00000000
      9.77977978      0.00000000
      9.79979980      0.00000000
      9.81981982      0.00000000
      9.83983984      0.00000000
      9.85985986      0.00000000
      9.87987988      0.00000000
      9.89989990      0.00000000
      9.91991992      0.00000000
      9.93993994      0.00000000
      9.95995996      0.00000000
      9.97997998      0.00000000
     10.00000000      0.00000000
